Country Name,Country Code,Indicator Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Norway,NOR,Individuals using the Internet (% of population),52,64,72.84,78.13,77.69,81.99,82.55,86.93,90.57,92.08,93.39,93.4899826515194,94.6499780533304,95.0534,96.3,96.8103,97.29820367,96.3576013,96.4916579887094
Nepal,NPL,Individuals using the Internet (% of population),0.204651683653029,0.240015303375743,0.312956060108532,0.382810917017044,0.449843651215974,0.82655126590551,1.14138916388191,1.41,1.73,1.97,7.93,9,11.1493,13.3,15.44,17.58161800656,19.688763836629,34,
Nauru,NRU,Individuals using the Internet (% of population),,2.98715523250025,,,,,,,,,,54,,,,,,57,
New Zealand,NZL,Individuals using the Internet (% of population),47.3795565432096,53.2410152941279,59.0807532812931,60.9625398663824,61.8476278106481,62.7202123689541,69,69.76,72.03,79.7,80.46,81.23,81.644470179502,82.78,85.5,88.22288881795,88.470186347099,90.8110930723827,
OECD members,OED,Individuals using the Internet (% of population),27.8843173069017,33.417914151159,41.5437181609937,45.7673275814136,50.6019264459056,54.2170670065093,56.6960308282291,61.9746778150506,64.0294900723923,65.449391474847,67.7367619207762,68.6422017583691,71.048562152628,72.3613553589321,73.9774338032517,76.4930842793664,80.7107710199396,81.7149077903853,82.5248536095399
Oman,OMN,Individuals using the Internet (% of population),3.52042141651097,5.89384152148671,6.87339603918545,7.25574294536556,6.75885217024525,6.68358142020519,8.299716672503,16.68,20,26.8,35.8278,48,60,66.45,70.22,73.53,76.84539047,80.185635733257,
Other small states,OSS,Individuals using the Internet (% of population),5.39398312921704,6.64752296611917,8.61500534762978,10.3695073667132,12.1798257492868,12.9382032467353,14.3337650836116,16.1884856616058,18.8306397970262,20.8552510270155,24.4909812335054,28.1102517413223,31.4428329948374,36.3468113959083,40.1529964234949,43.6449510577874,46.2910498262805,52.850050362276,
Pakistan,PAK,Individuals using the Internet (% of population),,1.31855077925626,2.57742673683831,5.04115812592502,6.16432098534156,6.33232909830782,6.5,6.8,7,7.5,8,9,9.96,10.9,12,14,12.38544676,15.51,
Panama,PAN,Individuals using the Internet (% of population),6.55479647729549,7.26839987788729,8.51807781515595,9.98742407723405,11.1408625409415,11.4840092783071,17.3495661695931,22.29,33.82,39.08,40.1,42.7,40.3018952210488,44.03,44.92,51.2054249948687,54,57.8650900656079,
Peru,PER,Individuals using the Internet (% of population),3.07643061137675,7.57876295717419,8.96694917040028,11.6,14.1,17.1,20.7,25.2,30.57,31.4,34.77,36.01,38.2,39.2,40.2,40.8526009090468,45.46174069,48.72763146,52.5403101713654
Philippines,PHL,Individuals using the Internet (% of population),1.98225319605827,2.52400566008269,4.33227574643007,4.85767226708512,5.2436284521711,5.3976363293955,5.74058632534702,5.97,6.22,9,25,29,36.2351,48.099023589,49.6,36,55.5,60.0547603336913,
Palau,PLW,Individuals using the Internet (% of population),,,20.243939470621,21.6015271777354,26.9703326341025,,,,,,,,,,,,,,
Papua New Guinea,PNG,Individuals using the Internet (% of population),0.835249302427624,0.904103545170821,1.3216569348661,1.37440466802801,1.5079127722725,1.71619047556782,1.754487260668,1.79055936140245,1.15,1.61,1.28,2,3.5,5.1,6.5,7.9,9.60153846153846,11.2091965928578,
Poland,POL,Individuals using the Internet (% of population),7.2854287080601,9.9006697073534,21.15,24.87,32.53,38.81,44.58,48.6,53.13,58.97,62.32,61.94999896898,62.3099972714691,62.8492,66.6,67.997,73.3007041,75.98536595,77.5417345350006
Pre-demographic dividend,PRE,Individuals using the Internet (% of population),0.123238183798478,0.187289172891093,0.363513133269469,0.645308110141227,0.988132485523726,1.71864123246252,2.46109717205011,3.31110193856206,3.67065151737932,4.37399199507619,6.11904011626366,7.09793321169161,8.58560482018592,10.3258241794619,12.7661817215731,20.2604592251498,16.5090306984056,24.0610550758668,
Puerto Rico,PRI,Individuals using the Internet (% of population),10.4746482089399,15.6300309162012,17.5476475654777,19.7070256578252,22.1307382347014,23.4000504486583,25.4424182102582,27.86,38,41.5,45.3,48,68.9999826014151,68.999990004,,63.47,68.6438072,70.59787359,
"Korea, Dem. Peoples Rep.",PRK,Individuals using the Internet (% of population),0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Portugal,PRT,Individuals using the Internet (% of population),16.4304676923534,18.0871365595338,19.37,29.67,31.78,34.99,38.01,42.09,44.13,48.27,53.3,55.2499968797194,60.3399974868057,62.0956,64.59,68.6329,70.42356709,73.79121395,74.6609681128324
Paraguay,PRY,Individuals using the Internet (% of population),0.747630711548184,1.09879383569333,1.79496959770244,2.11194208210034,3.45243843137079,7.90700786141285,7.96207388394416,11.21,14.27,18.9,19.8,24.7635158793993,29.34,36.9,43,49.72,53.40412748,61.07575622,64.9935430235756
West Bank and Gaza,PSE,Individuals using the Internet (% of population),1.11130620708969,1.83685483917877,3.10009223512517,4.13061635632919,4.40090482603223,16.005,18.41,21.176,24.358,32.23,37.4,41.08,43.4,46.6,53.67,57.42419241388,61.17838482746,65.2,64.3999937114499
Pacific island small states,PSS,Individuals using the Internet (% of population),1.45823070516826,1.8610784459941,3.99388220807923,4.54474215811053,5.1695687642523,5.57615283171781,6.48947051281446,7.38974578432194,8.68941578422154,10.8684669545756,12.9611649582746,17.5998979346836,20.6144847118664,21.861886073389,24.5133142106206,27.6383027368143,30.236064508133,32.7039634145311,
Post-demographic dividend,PST,Individuals using the Internet (% of population),30.5592875524477,36.6625481691906,44.7000192253114,49.7846814265137,54.9777006172731,58.50482512776,60.4365352044941,65.6847350335987,67.6812549954172,68.8943191344564,71.0078451920983,71.4527127912395,74.2481614621629,75.7460868232908,77.4032074997229,78.7188821390999,83.2046121522444,83.8207586498311,
French Polynesia,PYF,Individuals using the Internet (% of population),6.3570635452072,6.25158894552365,8.20021648571522,14.1242937853107,17.8845374263753,21.5421854743002,25.1079642462589,28.59,33.87,44.6,49,49,52.8766305867993,56.8,60.68,64.560209747212,68.440419493378,72.7038953132942,
Qatar,QAT,Individuals using the Internet (% of population),4.86367917875156,6.17026856093911,10.2261289281118,19.242336421002,20.701647851169,24.733493781051,28.9741127135829,37,44.3,53.1,69,69,69.3,85.3,91.49,92.8848264535481,95.1246621661148,97.3888491654164,99.6528491261175
Romania,ROU,Individuals using the Internet (% of population),3.61371729139783,4.53866902895312,6.58,8.9,15,21.5,24.66,28.3,32.42,36.6,39.93,40.0099967810008,45.8799942529424,49.7645,54.08,55.7632,59.50395129,63.74728218,70.6812779273268
Russian Federation,RUS,Individuals using the Internet (% of population),1.97723010897647,2.94436778664985,4.12827181796644,8.29886061553908,12.8593889008474,15.2266731976522,18.0232774617216,24.66,26.83,29,43,49,63.8,67.97,70.52,70.1,73.09143462,76.00813853,80.8647214200397
Rwanda,RWA,Individuals using the Internet (% of population),0.0628314595107164,0.240672409832383,0.292784718792575,0.356918467272361,0.43085424337006,0.556041164839515,,2.11538717825754,4.5,7.7,8,7,8.02385427694765,9,10.6,18,20,21.7676326213782,
South Asia,SAS,Individuals using the Internet (% of population),0.475928509299902,0.664542970345947,1.46664446825556,1.84665677654019,2.1900753744214,2.55564645664168,2.99224040806596,3.98381730183109,4.42625968942614,5.16686609553699,7.21973969713248,9.41001702905328,11.5311286535912,13.7606188573742,19.0593018778098,16.2234730219156,20.2398494771729,30.0991840496481,
Saudi Arabia,SAU,Individuals using the Internet (% of population),2.21069180908888,4.6810531658103,6.38470501955932,8.00158289090878,10.2345329969583,12.7050359882849,19.4595543513634,30,36,38,41,47.5,54,60.5,64.713657369019,69.6162358014004,74.87927469,82.12000121,93.3100018480347
Sudan,SDN,Individuals using the Internet (% of population),0.0257850324762484,0.140185224494161,0.439477639075583,0.538471703150458,0.791561615446385,1.29204067798853,,8.66,,,16.7,17.46,21,22.7,24.64,26.61,14.09999994,30.8702957284927,
Senegal,SEN,Individuals using the Internet (% of population),0.403967485868965,0.983794058848003,1.00645453672323,2.10143642986685,4.38602398008563,4.78668408310535,5.61173865217952,6.89,7.12,7.5,8,9.8,10.8,13.1,17.7,27,25.6647680413953,46,
Singapore,SGP,Individuals using the Internet (% of population),36,41.6704251756041,47,53.8379432881911,62,61,59,69.9,69,69,71,71,72,80.90205685,79.0292358633435,79.0129570025584,84.45226789,84.44953878,88.1656360313447
Solomon Islands,SLB,Individuals using the Internet (% of population),0.481296806114395,0.468551963584141,0.501919843401009,0.555609881855115,0.64967267325146,0.844307572805697,1.64634798857435,2,3,4,5,6,6.9974,8,9,10.000464982561,11.000902271205,11.9242290619686,
Sierra Leone,SLE,Individuals using the Internet (% of population),0.118254245682183,0.160264445493032,0.176198956814076,0.190173281668183,0.203007680592588,0.215391610340129,0.227669467190838,0.239834698546233,0.25,0.26,0.58,0.9,2.5,4,6.057298984,6.344421603,11.77318438,9,
El Salvador,SLV,Individuals using the Internet (% of population),1.17739726914477,1.5,1.9,2.5,3.2,4.2,5.5,6.11,10.08,12.11,15.9,18.9,20.3213877242007,23.1093,24.7617121459061,26.8026049600572,28.997073045597,33.8207289,
San Marino,SMR,Individuals using the Internet (% of population),48.7994953055999,50.3416690898517,50.8348399446985,50.003453038674,50.5663430420712,50.2595641966736,50.2086593635889,50.3648221088655,54.52,54.21,,49.6,,,,,,60.1823012607528,
Somalia,SOM,Individuals using the Internet (% of population),0.02,0.0790391786670095,0.115614213354469,0.376198002539086,1.05345474358422,1.07732783912096,1.10021636808277,1.12223562161375,1.14268737216185,1.16061054246061,,1.25,1.3767,1.5,1.63,1.76,1.88,2.00404869843096,
Serbia,SRB,Individuals using the Internet (% of population),,,,,23.5,26.3,27.2,33.15,35.6,38.1,40.9,42.2,48.1,53.450364175,62.0750804639377,65.3170254003801,67.05684137,70.33083553,73.360709154564
Sub-Saharan Africa (excluding high income),SSA,Individuals using the Internet (% of population),0.500111927376875,0.639732242003933,0.825539085907052,1.1034662002361,1.49643281025969,2.02990115174056,2.70103652282748,3.48265938213061,3.88241882188385,4.60449853294834,7.00094621946545,8.39563907886823,10.2828145015313,12.3604501635377,15.053229755417,20.7427253305349,19.3377426209217,25.4122688607594,
South Sudan,SSD,Individuals using the Internet (% of population),,,,,,,,,,,,,,3.829969245,4.51615373,5.5,6.6797280510287,7.97742890716027,
Sub-Saharan Africa,SSF,Individuals using the Internet (% of population),0.500951379844348,0.640984265797682,0.82715554800862,1.10508030139709,1.49913624258177,2.03265443280183,2.70502061809509,3.48658471714816,3.88665182739957,4.60449853294834,7.00460756754665,8.39925610293002,10.2865684747854,12.3642174534025,15.0567497459365,20.7459232263524,19.3412224294041,25.4153314965117,
Small states,SST,Individuals using the Internet (% of population),5.00670233202205,6.6865011516551,8.93622321321785,10.8675511256895,12.6378359781824,13.7175681562154,15.3535860979244,17.3588682683696,20.0017815814425,22.4349948649496,25.9464678357027,30.2193998619698,32.9295707118933,37.1796115386536,40.7604061812258,43.9283401245331,46.5637305228534,52.796543904598,
Sao Tome and Principe,STP,Individuals using the Internet (% of population),4.6385168164075,6.31091788794615,7.580665168911,10.1618443069961,13.3228526892178,13.759484215906,14.1820197774712,14.5904831987414,15.48,16.41,18.75,20.1612,21.5724,23,24.41,25.82,28,29.9312292018213,
Suriname,SUR,Individuals using the Internet (% of population),2.50641105226881,3.06444838873752,4.1615687449541,4.71987539528956,6.0760478144456,6.40308628759062,9.49962694173364,14.11,21.06,31.36,31.59,32,34.6812,37.4,40.08,42.763827782511,45.4,48.9451739738554,
Slovak Republic,SVK,Individuals using the Internet (% of population),9.42680320061637,12.5283218484637,40.14,43.04,52.89,55.19,56.08,61.8,66.05,70,75.71,74.4399971746757,76.7099901181121,77.8826,79.98,77.6347,80.47585728,81.62566752,80.660335563768
Slovenia,SVN,Individuals using the Internet (% of population),15.1102595640388,30.1759104700854,27.8388854180687,31.8547930120441,40.81,46.81,54.01,56.74,58,64,70,67.3399948092396,68.3499745287825,72.6756,71.59,73.0987,75.49850426,78.88542636,79.7499765956562
Sweden,SWE,Individuals using the Internet (% of population),45.6876522122282,51.7656649372808,70.57,79.13,83.89,84.83,87.76,82.01,90,91,90,92.7699860554046,93.1799880065108,94.7836,92.52,90.6102,89.65094761,95.51006745,92.1416770535508
Eswatini,SWZ,Individuals using the Internet (% of population),0.926191777269401,1.28159005046719,1.81620380712642,2.43707385055863,3.22868507316111,3.69696107291824,3.69653878906882,4.1,6.85,8.94,11.04,18.13,20.7817825772944,24.7,26.17500573,25.64304231,28.5735227827685,47,
Sint Maarten (Dutch part),SXM,Individuals using the Internet (% of population),,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Individuals using the Internet (% of population),7.39562918315276,11.0151029300174,14.3041708309972,14.5925043169492,24.2721392249906,25.4132681462836,34.95197117065,38.38,40.44,,41,43.16400446,47.076,50.4,51.25470199,54.25961786,56.5147081470678,58.769811242531,
Syrian Arab Republic,SYR,Individuals using the Internet (% of population),0.181698580104333,0.353759130007247,2.09310101861765,3.39797261356623,4.32159377785571,5.64810604883917,7.83255156888787,11.5,14,17.3,20.7,22.5,24.3001,26.2,28.09,29.979797235769,31.869627268866,34.2534019252321,
Turks and Caicos Islands,TCA,Individuals using the Internet (% of population),,,,,,,,,,,,,,,,,,,
Chad,TCD,Individuals using the Internet (% of population),0.03570707628555,0.0459341343557353,0.166069664674347,0.320308555366775,0.360920107034467,0.399257700084004,0.581045764229641,0.847224520710968,1.19,1.5,1.7,1.9,2.10000000005453,2.5,2.9,3.5,5,6.49999811951501,
East Asia & Pacific (IDA & IBRD countries),TEA,Individuals using the Internet (% of population),1.91834617568113,2.81298348138187,4.46074903465608,5.83550071302029,6.97001660022154,8.41782314253582,10.2960422798831,14.5654376913373,19.5137088127271,24.0859015493009,29.3405130466642,32.8066999043968,36.5291594660845,39.7164193738067,42.0618027503957,44.2904169012046,48.7288078320717,51.1687446617394,
Europe & Central Asia (IDA & IBRD countries),TEC,Individuals using the Internet (% of population),2.50101155138796,3.60385750917782,6.60209598051572,9.1213932889778,12.9213106446241,15.0645048905096,17.8430892609336,23.0680841952927,26.6502703896943,30.4274160484348,38.1363445838502,42.5553088825453,50.1062173659685,53.7765064765771,57.8326992228752,59.6719166599152,63.514764314534,67.3707225930819,73.520921529994
Togo,TGO,Individuals using the Internet (% of population),0.8,0.9,1,1.2,1.5,1.8,2,2.2,2.4,2.6,3,3.5,4,4.5,5.7,7.12,11.31,12.36022497,
Thailand,THA,Individuals using the Internet (% of population),3.68904127944164,5.55632612097332,7.53125033488567,9.29902723805965,10.6773033237281,15.0260043588909,17.1607147169285,20.03,18.2,20.1,22.4,23.669925618731,26.46,28.94,34.89,39.3161267365004,47.50496562,52.89192934,56.8174809301456
Tajikistan,TJK,Individuals using the Internet (% of population),0.048599594582182,0.0512591325352927,0.0554628269910006,0.0645837771508553,0.0774799071356825,0.298690023682825,3.77240620666448,7.19761951797855,8.78,10.07,11.55,13.03,14.51,16,17.49,18.980000000495,20.470000000055,21.959999999615,
Turkmenistan,TKM,Individuals using the Internet (% of population),0.13328218259348,0.175209517731422,0.302132016152841,0.425182631884743,0.754053982724623,0.997256558542959,1.3195731180963,1.40636068812023,1.75,1.95,3,5,7.1958,9.6,12.2,14.996774820447,17.990324461341,21.2509974103691,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Individuals using the Internet (% of population),3.90354296634325,5.6466969057912,8.87928661990665,11.3104058751309,14.4445905319762,16.6847773885544,20.8944023158153,23.9048360596882,26.6835339517378,31.2774536200019,34.9761650872737,39.6999637739666,43.3896547168292,46.41458086218,48.9358794725547,54.8571419019332,57.524676380888,63.2598863874371,65.8062854383606
Timor-Leste,TLS,Individuals using the Internet (% of population),,,0,,,0.0990317678179026,0.5,1,1.5,2,3,4,7,11,17.5,23,25.24624959,27.4927317258886,
Middle East & North Africa (IDA & IBRD countries),TMN,Individuals using the Internet (% of population),0.857976089603048,1.15088851158884,2.83049722832887,4.06992734823633,7.53392192881178,8.5371916738287,9.91140887281184,11.868513086363,15.0146750039573,17.6937325834104,20.6449973373033,22.9121340250944,26.1890997940771,29.7190970854109,34.7099199750472,43.049173168066,42.990688216505,50.9832270968278,59.5675021888616
Tonga,TON,Individuals using the Internet (% of population),2.4343980443669,2.82537183911525,2.90729731626382,2.98581736750435,3.95237389457043,4.90778276190383,5.85394409483389,7.17986532901248,8.11076994380395,10,16,25,30,32.75396061,35.95444145,38.65127243,39.95,41.248727643705,
South Asia (IDA & IBRD),TSA,Individuals using the Internet (% of population),0.475928509299902,0.664542970345947,1.46664446825556,1.84665677654019,2.1900753744214,2.55564645664168,2.99224040806596,3.98381730183109,4.42625968942614,5.16686609553699,7.21973969713248,9.41001702905328,11.5311286535912,13.7606188573742,19.0593018778098,16.2234730219156,20.2398494771729,30.0991840496481,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Individuals using the Internet (% of population),0.500951379844348,0.640984265797682,0.827155548008619,1.10508030139709,1.49913624258177,2.03265443280183,2.70502061809509,3.48658471714816,3.88665182739956,4.60449853294834,7.00460756754665,8.39925610293001,10.2865684747854,12.3642174534025,15.0567497459365,20.7459232263524,19.3412224294041,25.4153314965117,
Trinidad and Tobago,TTO,Individuals using the Internet (% of population),7.72141147401745,15.384627218944,21.9986754804449,25.9717641091609,27.0242700782714,28.9767124326784,30.0037485791676,32.3,34.8,44.3,48.5,55.2,59.5162,63.8,65.1,69.198470608693,73.296941218486,77.3260529262867,
Tunisia,TUN,Individuals using the Internet (% of population),2.75074029298135,4.29796603474685,5.25288729548421,6.49084579532797,8.52881775162591,9.65508654217982,12.9864086534204,17.1,27.53,34.07,36.8,39.1,41.4416,43.8,46.16,46.5,49.59999484,64.1908102327387,64.1908102327387
Turkey,TUR,Individuals using the Internet (% of population),3.761685035075,5.18948146078506,11.38,12.33,14.58,15.46,18.24,28.63,34.37,36.4,39.82,43.065710430925,45.13,46.25,51.04,53.7449791423583,58.34773401,64.68461768,71.0427610728292
Tuvalu,TUV,Individuals using the Internet (% of population),5.24163958486214,,,,,,,10,15,20,25,30,35,37,39.2,42.7,46.0091515110578,49.3183386210322,
Tanzania,TZA,Individuals using the Internet (% of population),0.11719444010825,0.171300350668948,0.222484413923909,0.676962856510303,0.87757497099259,1.1,1.3,1.6,1.9,2.4,2.9,3.2,3.95,4.4,7,20,13,25,
Uganda,UGA,Individuals using the Internet (% of population),0.163714063074854,0.237945087191408,0.384093504951945,0.464849840113968,0.719970679914031,1.7422055032439,2.52936303826279,3.67196535074744,7.9,9.78,12.5,13.01354333,14.1,15.5,16.9,17.83485947,21.87617046,23.7065309106142,
Ukraine,UKR,Individuals using the Internet (% of population),0.716183762031043,1.23875954748114,1.87388511643427,3.14812758815439,3.4894778812677,3.749764414659,4.50612456357379,6.55,11,17.9,23.3,28.7082628400713,35.27,40.954128997,46.2359754571651,48.8846436813218,53,58.88947945,62.5531553933869
Upper middle income,UMC,Individuals using the Internet (% of population),2.48061137343426,3.57026314651376,5.89543026863431,7.777848539179,9.77154833431185,11.3806831021372,13.8621979926161,18.489122795877,23.1864531130352,28.1717687509575,33.5109059363534,37.7701579503994,42.415794159687,45.8037132988122,48.6713883900971,52.4755511046784,55.2245419991564,58.8140955526792,
Uruguay,URY,Individuals using the Internet (% of population),10.5390577480141,11.1214376832783,11.4194701966853,15.9371367159756,17.0630983403661,20.0881895579305,29.4,34,39.3,41.8,46.4,51.4046610563616,54.453768680746,57.69,61.46,64.5707870971624,66.4,68.279662557636,74.7671347261997
United States,USA,Individuals using the Internet (% of population),43.0791626375201,49.0808315896951,58.7854038836952,61.6971171244207,64.7582564759896,67.968052915002,68.9311932699721,75,74,71,71.69,69.7294607619268,74.7,71.4,73,74.5542024462761,85.5444212887222,87.2661128245915,
Uzbekistan,UZB,Individuals using the Internet (% of population),0.484347307694947,0.597567993875805,1.08193974248733,1.91259517784997,2.59372542084924,3.34350988825952,6.38832196706805,7.49060468138629,9.0801145234501,11.9,15.9,18.6,23.6,26.8,35.5,42.8,46.7912869407806,52.3051007893576,55.2
St. Vincent and the Grenadines,VCT,Individuals using the Internet (% of population),3.24503741064558,5.09480977832946,5.54959487957379,6.46227416659743,7.37116584201749,9.19827808234299,12,16,21,31,33.7,36.7,40,43.5,47.4,17.1320665213147,20.68943522,22.0042779775179,22.39426119213
"Venezuela, RB",VEN,Individuals using the Internet (% of population),3.3595974645036,4.63600094778677,4.91044632720325,7.49996346522407,8.40446959241215,12.5529979098299,15.2247114771787,20.83,25.88,32.7,37.37,40.22,49.0500830729861,54.9,57,64,60,72,
British Virgin Islands,VGB,Individuals using the Internet (% of population),,,18.8857412653447,,,,,,,36,37,37.4,37.6,,,,77.7014296797074,77.7042682926829,
Virgin Islands (U.S.),VIR,Individuals using the Internet (% of population),13.8150805419196,18.3757660397468,27.4944323774436,27.4290729887632,27.3770087880198,27.3443196733265,27.3326105376325,27.3393358364014,27.3617774210613,27.3965096846662,31.22,35.6,40.5479,45.3,50.07,54.839137296,59.60831579895,64.3774942980087,
Vietnam,VNM,Individuals using the Internet (% of population),0.254248275754934,1.26565123612317,1.85499923592581,3.78028081370641,7.64240852842363,12.7399292907031,17.2545617186662,20.7554447679753,23.92,26.55,30.65,35.07,36.8,38.5,41,45,53,58.1400000036297,70.3496355762121
Vanuatu,VUT,Individuals using the Internet (% of population),2.10833689115184,2.83057223877678,3.51003871071264,3.90329584542948,4.74660261917533,5.08233380768449,5.85058505850585,6.8,7.26911992337492,7.5,8,9.2,10.598,11.3,18.8,22.351404582536,24,25.719787835664,
World,WLD,Individuals using the Internet (% of population),6.73387474501622,8.05906627397353,10.528355634463,12.2115803663674,14.1003490299858,15.7028781337163,17.4831725421414,20.4117077812234,22.9587408851454,25.3707942856153,28.7534640611052,31.1481630152325,34.2253845879874,36.7663427256347,39.8585526153139,41.688484849736,44.7036997371821,49.7230790801991,
Samoa,WSM,Individuals using the Internet (% of population),0.566392532680849,1.68990283058724,2.24483267578443,2.79963044878076,3.07552941044897,3.35259211246829,4.46917387320954,4.74998323535329,5.03161531623702,6,7,11,12.92249,15.3,21.2,25.407009766593,29.4117301129981,33.6109393195046,
Kosovo,XKX,Individuals using the Internet (% of population),,,,,,,,,,,,,,,,,,83.89359681,89.44303197
"Yemen, Rep.",YEM,Individuals using the Internet (% of population),0.0825003865143108,0.0908024587169292,0.518796032123435,0.604734100431821,0.881222988679516,1.04859793417826,1.24782404904485,5.01,6.89,9.96,12.35,14.905,17.4465,20,22.55,24.08540947,24.5792083636211,26.7183547662977,
South Africa,ZAF,Individuals using the Internet (% of population),5.34855973203537,6.34661931839768,6.71032243705404,7.00769172611251,8.4251186825406,7.48854252992921,7.60713967477381,8.06537517355504,8.43,10,24,33.97,41,46.5,49,51.919115722747,54,56.1673944673383,
Zambia,ZMB,Individuals using the Internet (% of population),0.191071642503428,0.233129556342332,0.477750906947484,0.980483039426114,2.01354953218533,2.85175226129009,4.15991339393107,4.87,5.55,6.31,10,11.5,13.4682,15.4,19,21,25.5065788475702,27.8525791041788,14.2999970950012
Zimbabwe,ZWE,Individuals using the Internet (% of population),0.401433535211582,0.799846045633137,1.1,1.8,2.1,2.4,2.4,3,3.5,4,6.4,8.4,12,15.5,16.3647399572904,22.7428181020497,23.11998904,27.0554876878336,